customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_Fiber optic,InternetService_No
9066-QRSDU,Female,,1,0,0.9583333333333333,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0.0800995024875622,0.2013327948303716,0,True,False,False,True,False,False,True
9112-WSNPU,Female,,0,0,0.4861111111111111,Yes,No,No,No,No,No,No,No,No,0.5203980099502488,0.2769674590353104,0,False,False,False,True,False,True,False
9867-NNXLC,Female,,0,0,0.3055555555555555,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0.01791044776119402,0.052088622201707825,0,False,False,False,False,True,False,True
5321-NTRKC,Male,,1,1,0.9166666666666666,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,0.6129353233830845,0.6019097622894068,0,False,True,False,False,False,False,False
1363-TXLSL,Male,,1,0,0.013888888888888888,Yes,No,No,No,No,No,No,No,Yes,0.517910447761194,0.005942764828063696,1,False,False,False,True,False,True,False
9507-EXLTT,Female,,1,0,0.013888888888888888,Yes,No,No,No,No,No,Yes,No,Yes,0.607960199004975,0.006987075928917609,1,False,False,False,False,False,True,False
3161-GETRM,Male,,1,1,0.4722222222222222,Yes,Yes,No,No,Yes,No,No,Yes,Yes,0.7144278606965173,0.3552042464804985,0,False,False,True,False,False,True,False
0402-OAMEN,Female,,1,1,1.0,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.061691542288557194,0.19504961920147704,0,False,True,False,False,False,False,True
6933-VLYFX,Male,,1,1,0.4305555555555555,No,No phone service,Yes,No,Yes,Yes,Yes,Yes,No,0.4149253731343284,0.2111700900069236,0,True,False,False,True,False,False,False
6754-WKSHP,Male,,0,1,0.41666666666666663,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.07064676616915422,0.08129471497807524,0,True,False,False,False,False,False,True
9846-GKXAS,Female,,0,0,0.125,Yes,No,No,No,No,No,Yes,Yes,Yes,0.7218905472636815,0.09127048234479576,1,False,False,False,False,False,True,False
6017-PPLPX,Male,,1,1,0.2777777777777778,Yes,No,No,No,No,No,No,No,Yes,0.5194029850746269,0.16756865912762522,1,False,False,False,True,False,True,False
4976-LNFVV,Male,,1,0,0.2638888888888889,No,No phone service,No,Yes,Yes,No,No,No,Yes,0.15970149253731342,0.06442995615047312,0,False,False,True,False,False,False,False
5055-MGMGF,Female,,1,0,0.9027777777777777,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,0.863681592039801,0.7957708285252711,0,False,False,False,True,False,True,False
4641-FROLU,Female,,1,1,0.41666666666666663,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.010447761194029848,0.06740133856450496,0,False,True,False,False,True,False,True
2862-JVEOY,Male,,0,0,0.08333333333333333,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.008955223880596996,0.012185552734825758,0,True,False,False,False,True,False,True
2969-QWUBZ,Female,,0,0,0.027777777777777776,No,No phone service,No,Yes,No,No,Yes,Yes,No,0.32985074626865674,0.009000692360950843,0,False,False,False,True,False,False,False
9822-BIIGN,Male,,1,1,0.736111111111111,Yes,Yes,Yes,No,No,Yes,No,Yes,No,0.5333333333333332,0.4395453496422802,0,False,False,False,True,False,False,False
2077-MPJQO,Male,,1,0,0.09722222222222221,Yes,Yes,No,No,No,No,No,No,Yes,0.5686567164179105,0.05934110316178168,0,False,False,False,True,False,True,False
1534-OULXE,Female,,1,1,0.8472222222222222,Yes,No,Yes,No,No,No,No,No,Yes,0.3129353233830846,0.33955688899146086,0,True,False,False,False,False,False,False
7136-RVDTZ,Male,,0,0,0.9722222222222222,No,No phone service,No,No,No,No,Yes,Yes,Yes,0.26865671641791045,0.374526886683591,1,True,False,False,True,False,False,False
2971-SGAFL,Female,,0,0,0.18055555555555555,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,0.6019900497512437,0.11268751442418648,0,False,False,False,True,False,False,False
1480-IVEVR,Male,,1,0,0.4861111111111111,Yes,Yes,No,No,Yes,No,No,No,Yes,0.6303482587064676,0.3226921301638587,0,True,False,False,False,False,True,False
2905-KFQUV,Female,,1,0,0.027777777777777776,Yes,No,No,No,No,No,No,No,Yes,0.518905472636816,0.015693514885760443,0,False,False,True,False,False,True,False
4581-SSPWD,Female,,0,0,0.041666666666666664,Yes,Yes,No,No,No,No,No,No,Yes,0.572636815920398,0.026252019386106624,1,False,False,False,True,False,True,False
3370-HXOPH,Female,,0,0,0.041666666666666664,Yes,Yes,No,No,No,No,No,No,No,0.5756218905472636,0.027555965843526428,0,False,False,False,True,False,True,False
9391-YZEJW,Female,,0,0,0.861111111111111,Yes,Yes,No,No,No,No,Yes,Yes,Yes,0.753731343283582,0.6621740133856451,0,True,False,False,False,False,True,False
9958-MEKUC,Male,,1,1,1.0,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0.8527363184079603,0.8653242557119778,0,False,True,True,False,False,True,False
0281-CNTZX,Male,,1,0,0.875,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0.01691542288557213,0.1403184860373875,0,False,True,False,False,False,False,True
6927-WTFIV,Male,,0,0,0.2777777777777778,Yes,No,No,No,No,No,No,No,No,0.5278606965174129,0.15813524117239788,1,False,False,True,False,False,True,False
4118-CEVPF,Female,,0,0,0.4861111111111111,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.9208955223880596,0.4405146549734595,0,True,False,False,False,False,True,False
3398-ZOUAA,Male,,1,0,0.29166666666666663,Yes,No,No,No,No,No,No,No,Yes,0.5059701492537313,0.16800715439649205,1,False,False,False,True,False,True,False
9114-VEPUF,Male,,1,0,0.861111111111111,Yes,Yes,Yes,Yes,No,No,No,Yes,No,0.7746268656716417,0.69035887375952,0,True,False,False,True,False,True,False
7876-BEUTG,Female,,0,0,0.20833333333333331,Yes,Yes,No,No,No,No,No,No,Yes,0.3039800995024875,0.08092545580429264,0,False,False,False,False,True,False,False
2338-BQEZT,Female,,0,0,0.7638888888888888,Yes,No,Yes,No,No,No,No,No,Yes,0.32139303482587056,0.32471151627048234,0,False,False,True,False,False,False,False
9873-MNDKV,Female,,0,0,0.15277777777777776,Yes,No,No,No,No,No,No,No,Yes,0.2626865671641791,0.05232517885991231,0,False,False,False,False,True,False,False
0378-NHQXU,Female,,1,1,0.2361111111111111,Yes,Yes,No,No,Yes,No,Yes,No,No,0.6965174129353233,0.1663801061620125,1,False,False,False,True,False,True,False
8241-JUIQO,Female,,0,0,0.8472222222222222,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.011940298507462671,0.15203669513039464,0,True,False,False,False,False,False,True
2194-IIQOF,Female,,1,0,0.986111111111111,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0.7069651741293532,0.7350392337872144,0,False,True,True,False,False,False,False
4512-ZUIYL,Female,,0,0,0.027777777777777776,Yes,No,No,No,No,No,No,No,No,0.5149253731343283,0.015491576275098087,1,False,False,False,False,False,True,False
9631-RXVJM,Male,,0,0,0.4861111111111111,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.009950248756218888,0.07605585045003461,0,False,True,False,False,True,False,True
9584-EXCDZ,Female,,0,0,0.2361111111111111,Yes,No,No,No,No,No,No,No,No,0.5199004975124378,0.1323332564043388,0,False,False,False,False,False,True,False
7969-AULMZ,Female,,0,0,0.29166666666666663,Yes,Yes,No,No,No,No,Yes,Yes,Yes,0.7870646766169154,0.24240710823909534,1,False,False,False,True,False,True,False
5093-FEGLU,Female,,1,0,0.6527777777777778,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.013930348258706454,0.10417147472882529,0,False,True,False,False,False,False,True
2621-UDNLU,Female,,1,0,0.041666666666666664,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.025870646766169153,0.006138933764135703,0,False,False,False,False,True,False,True
7526-IVLYU,Male,,0,0,0.041666666666666664,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0.013930348258706454,0.005717747519039925,0,False,False,False,False,True,False,True
2428-HYUNX,Male,,1,0,0.611111111111111,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0.010945273631840807,0.09559773828756059,0,False,True,True,False,False,False,True
9214-EKVXR,Female,,0,0,0.013888888888888888,Yes,No,No,No,No,No,No,No,Yes,0.2562189054726368,0.002907915993537964,0,False,False,False,False,True,False,False
3410-MHHUM,Female,,1,1,0.611111111111111,Yes,Yes,No,Yes,Yes,No,No,Yes,No,0.7577114427860697,0.49348603738749136,0,True,False,False,True,False,True,False
0568-ONFPC,Male,,1,1,0.06944444444444445,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0.07611940298507458,0.013408723747980616,1,False,False,False,False,False,False,True
0733-VUNUW,Male,,0,0,0.3333333333333333,Yes,Yes,Yes,No,No,No,No,No,Yes,0.37213930348258706,0.15944495730440802,1,False,False,False,False,False,False,False
4550-EVXNY,Female,,0,1,0.013888888888888888,Yes,No,No,No,No,No,No,No,Yes,0.5114427860696518,0.005867759058389107,1,False,False,False,True,False,True,False
2122-YWVYA,Female,,0,0,0.25,Yes,No,Yes,No,No,No,No,No,Yes,0.5686567164179105,0.15711977844449576,0,False,False,False,True,False,True,False
2968-SSGAA,Female,,0,0,0.1388888888888889,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,0.8194029850746268,0.12017078236787447,1,False,False,False,True,False,True,False
2296-DKZFP,Female,,1,0,0.9027777777777777,Yes,No,Yes,Yes,Yes,No,No,Yes,No,0.5248756218905473,0.5039695361181629,0,False,True,False,False,False,False,False
4844-JJWUY,Female,,0,0,0.013888888888888888,Yes,No,No,Yes,No,No,No,Yes,Yes,0.6741293532338308,0.0077544426494345715,1,False,False,False,True,False,True,False
6777-TGHTM,Female,,0,0,0.736111111111111,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,0.8825870646766169,0.665439649203785,1,True,False,True,False,False,True,False
8909-BOLNL,Male,,0,0,0.041666666666666664,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.02935323383084576,0.003836833602584814,0,True,False,False,False,True,False,True
6603-YRDCJ,Male,,1,0,0.4583333333333333,Yes,No,Yes,Yes,No,Yes,No,No,Yes,0.42587064676616915,0.23074082621740136,0,False,True,False,False,True,False,False
3538-WZPHD,Male,,0,0,0.041666666666666664,No,No phone service,No,Yes,No,No,No,No,Yes,0.1129353233830846,0.006998615278098316,1,False,False,False,True,False,False,False
3229-USWAR,Female,,0,0,0.4722222222222222,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,0.6139303482587065,0.31254327255942765,0,True,False,False,False,False,False,False
2138-VFAPZ,Female,,1,1,0.19444444444444442,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0.014427860696517386,0.02825409646895915,0,False,True,False,False,True,False,True
6131-JLWZM,Female,,0,0,0.18055555555555555,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0.020398009950248763,0.029609969997692127,0,False,False,False,False,True,False,True
4785-QRJHC,Male,,1,0,0.6388888888888888,No,No phone service,No,Yes,Yes,Yes,Yes,Yes,Yes,0.4144278606965174,0.32285368105238865,1,True,False,False,False,False,False,False
0269-XFESX,Male,,1,1,0.3194444444444444,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.06069651741293533,0.05996999769213017,0,True,False,False,False,True,False,True
1709-EJDOX,Female,,1,1,0.6527777777777778,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.014925373134328346,0.10732748672974844,0,False,True,False,False,True,False,True
4316-XCSLJ,Male,,0,1,0.2361111111111111,Yes,No,Yes,No,No,No,No,No,Yes,0.3189054726368159,0.0955458112162474,0,False,False,False,False,True,False,False
8610-WFCJF,Female,,1,1,0.6805555555555555,Yes,Yes,No,No,No,No,Yes,Yes,Yes,0.7696517412935323,0.5498153704131087,1,False,False,False,True,False,True,False
9693-XMUOB,Male,,1,0,0.8194444444444444,No,No phone service,No,Yes,No,No,Yes,Yes,Yes,0.31840796019900497,0.34371682437110546,0,False,False,False,True,False,False,False
0383-CLDDA,Female,,0,0,0.9583333333333333,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,0.6676616915422885,0.6783521809369951,0,False,True,True,False,False,False,False
4905-JEFDW,Male,,0,0,0.15277777777777776,No,No phone service,No,No,Yes,No,Yes,No,Yes,0.23233830845771142,0.05213477959843066,1,True,False,False,True,False,False,False
2709-UQGNP,Male,,0,0,0.1388888888888889,Yes,No,Yes,No,No,No,No,No,Yes,0.3323383084577114,0.0583544888068313,0,False,False,False,False,True,False,False
3549-ZTMNH,Male,,1,1,0.16666666666666666,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0.057213930348258696,0.028946457419801522,0,False,True,False,False,False,False,True
7881-INRLC,Male,,0,0,0.625,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,0.8218905472636816,0.5447957535195015,1,False,False,True,False,False,True,False
8033-ATFAS,Female,,1,1,0.5416666666666666,Yes,No,No,No,Yes,No,Yes,No,Yes,0.41393034825870645,0.2680244634202631,0,False,False,False,False,True,False,False
1635-NZATJ,Male,,1,0,0.986111111111111,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.07164179104477608,0.2043445649665359,0,False,True,True,False,False,False,True
0562-HKHML,Male,,1,1,0.986111111111111,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.056218905472636804,0.18550657742903304,0,False,True,True,False,False,False,True
8277-RVRSV,Female,,1,1,0.4583333333333333,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.05870646766169152,0.09018001384721902,0,True,False,True,False,False,False,True
9943-VSZUV,Male,,0,0,0.9305555555555555,Yes,Yes,No,No,No,No,No,No,Yes,0.5716417910447761,0.5818197553657974,0,False,False,False,False,True,True,False
0117-LFRMW,Male,,1,1,0.5138888888888888,No,No phone service,Yes,Yes,Yes,No,No,No,No,0.218407960199005,0.1650126932840988,1,False,False,False,False,False,False,False
6172-FECYY,Male,,1,1,0.6805555555555555,Yes,Yes,No,No,No,No,Yes,No,No,0.6592039800995024,0.48881260096930534,1,False,False,False,True,False,True,False
7054-ENNGU,Female,,1,0,0.125,Yes,No,No,Yes,No,No,No,No,No,0.32437810945273626,0.05167320563120241,0,False,False,False,False,True,False,False
1455-HFBXA,Male,,1,0,0.7222222222222222,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,0.7298507462686566,0.5318486037387492,0,False,True,True,False,False,True,False
9402-CXWPL,Female,,0,0,0.9722222222222222,Yes,Yes,No,Yes,No,No,Yes,Yes,No,0.8024875621890547,0.786960535425802,0,True,False,False,True,False,True,False
1628-BIZYP,Male,,0,0,0.013888888888888888,Yes,No,No,Yes,No,No,No,Yes,Yes,0.664179104477612,0.007639049157627509,0,False,False,False,True,False,True,False
1965-AKTSX,Female,,0,0,0.19444444444444442,Yes,Yes,No,Yes,No,No,No,No,Yes,0.6039800995024875,0.1249769213016386,1,False,False,False,True,False,True,False
0082-LDZUE,Male,,0,0,0.013888888888888888,Yes,No,No,No,No,No,No,No,Yes,0.25920398009950246,0.002942534041080083,0,False,False,False,False,True,False,False
4786-UKSNZ,Male,,0,0,0.013888888888888888,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.019402985074626844,0.0001615508885298867,1,False,False,False,False,True,False,True
5343-SGUBI,Female,,0,0,0.7222222222222222,Yes,Yes,No,Yes,No,No,No,No,Yes,0.6164179104477612,0.4937456727440573,0,True,False,False,False,True,True,False
0856-NAOES,Male,,0,0,0.08333333333333333,Yes,No,No,No,Yes,No,Yes,No,No,0.42437810945273624,0.04561504731133165,0,False,False,False,False,True,False,False
1976-AZZPJ,Male,,1,0,0.09722222222222221,No,No phone service,Yes,Yes,No,No,No,No,No,0.15870646766169155,0.027440572351719365,0,False,False,False,False,True,False,False
7248-VZQLC,Female,,0,0,0.6527777777777778,Yes,Yes,No,Yes,Yes,No,No,No,Yes,0.6661691542288557,0.4558677590583891,1,False,False,False,False,False,True,False
6156-UZDLF,Female,,0,0,0.3611111111111111,Yes,No,Yes,No,Yes,Yes,No,No,Yes,0.6855721393034826,0.26024694207246707,0,True,False,True,False,False,True,False
3099-OONVS,Male,,1,1,0.3472222222222222,Yes,No,Yes,No,No,Yes,No,No,No,0.35870646766169145,0.14747288252942534,0,False,False,False,True,False,False,False
9500-WBGRP,Male,,0,0,0.9583333333333333,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0.008457711442786064,0.14424763443341795,0,False,True,False,False,True,False,True
5183-KLYEM,Female,,0,0,1.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.9402985074626865,0.9432033233325641,0,False,True,True,False,False,True,False
5144-PQCDZ,Male,,0,0,0.05555555555555555,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0.01691542288557213,0.004667666743595662,0,False,False,False,False,True,False,True
8514-VZHEB,Male,,1,1,0.8194444444444444,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.01243781094527363,0.13028502192476343,0,False,True,False,False,True,False,True
6625-IUTTT,Male,,0,0,0.9305555555555555,Yes,No,Yes,No,Yes,No,No,Yes,No,0.47064676616915413,0.5011250865451189,0,False,True,False,False,False,False,False
9355-NPPFS,Female,,0,0,0.3611111111111111,Yes,No,No,No,No,No,No,Yes,Yes,0.6024875621890546,0.22932148626817447,0,False,False,False,True,False,True,False
0068-FIGTF,Female,,0,0,0.375,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,0.5965174129353233,0.23772790214631895,0,True,False,False,False,True,False,False
5965-GGPRW,Male,,1,1,1.0,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,0.8656716417910447,0.875946226632818,0,False,True,False,False,False,True,False
8035-PWSEV,Female,,0,0,0.08333333333333333,Yes,No,No,No,Yes,Yes,No,Yes,Yes,0.7064676616915423,0.054033002538656824,0,False,False,False,True,False,True,False
2236-HILPA,Male,,1,1,0.861111111111111,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.023880597014925342,0.13843180244634204,0,False,True,True,False,False,False,True
1840-BIUOG,Male,,0,0,0.2777777777777778,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,0.5019900497512438,0.16125086545118858,0,True,False,False,True,False,False,False
1356-MKYSK,Male,,0,0,0.08333333333333333,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,0.600995024875622,0.05360027694438034,0,False,False,True,False,False,False,False
6080-LNESI,Male,,0,0,0.7083333333333333,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.06467661691542287,0.14029540733902607,0,False,True,False,False,True,False,True
1830-IPXVJ,Female,,1,1,0.8472222222222222,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.014925373134328346,0.14918070620816987,0,False,True,True,False,False,False,True
5828-DWPIL,Male,,1,0,0.861111111111111,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,0.7049751243781094,0.6461458573736442,0,False,False,False,True,False,True,False
8398-TBIYD,Female,,0,0,1.0,Yes,Yes,Yes,No,No,Yes,No,No,Yes,0.6611940298507463,0.7115566582044772,0,False,True,False,False,False,True,False
0011-IGKFF,Male,,1,0,0.18055555555555555,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,0.7935323383084577,0.14067043618739902,1,False,False,False,True,False,True,False
4192-GORJT,Male,,1,0,0.06944444444444445,Yes,No,No,No,Yes,No,Yes,Yes,Yes,0.7582089552238807,0.05530810062312486,1,False,False,False,True,False,True,False
6496-SLWHQ,Male,,0,0,0.041666666666666664,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,0.86318407960199,0.03180821601661667,1,False,False,False,True,False,True,False
9912-GVSEQ,Female,,1,0,0.3611111111111111,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,0.7522388059701491,0.2726459727671359,1,False,False,False,True,False,True,False
2931-FSOHN,Male,,0,0,0.18055555555555555,Yes,No,No,Yes,No,No,Yes,No,Yes,0.4144278606965174,0.08880106162012463,0,False,False,False,True,False,False,False
9418-RUKPH,Female,,1,1,0.5277777777777778,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0.01691542288557213,0.085114239556889,0,False,True,False,False,True,False,True
5383-MMTWC,Female,,1,0,0.1111111111111111,Yes,Yes,No,No,No,No,No,Yes,Yes,0.654228855721393,0.06861297022847912,1,False,False,False,True,False,True,False
9971-ZWPBF,Male,,1,1,0.4722222222222222,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,0.9019900497512437,0.4161550888529887,0,False,False,False,True,False,True,False
4712-AUQZO,Male,,0,0,0.25,No,No phone service,Yes,No,Yes,No,No,No,No,0.1527363184079602,0.061337410570043854,0,False,False,False,False,True,False,False
9711-FJTBX,Male,,1,1,0.7777777777777777,Yes,No,No,Yes,Yes,Yes,No,No,Yes,0.6726368159203979,0.5510039233787215,0,True,False,False,False,True,True,False
2908-ZTPNF,Female,,0,0,0.5,No,No phone service,No,Yes,No,Yes,No,No,Yes,0.16517412935323383,0.1440572351719363,0,False,False,False,False,False,False,False
7240-ETPTR,Female,,1,0,0.125,No,No phone service,No,No,Yes,No,Yes,Yes,Yes,0.3034825870646766,0.04885760443111009,1,False,False,False,True,False,False,False
2202-CUYXZ,Male,,0,0,0.013888888888888888,Yes,No,No,No,Yes,No,Yes,No,Yes,0.6626865671641791,0.0076217401338564495,1,False,False,False,True,False,True,False
5995-OIGLP,Male,,0,0,0.16666666666666666,Yes,No,Yes,No,No,Yes,No,No,No,0.3820895522388059,0.07339603046388185,1,False,False,False,False,True,False,False
8421-WZOOW,Female,,1,1,0.7916666666666666,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,0.7666666666666666,0.640278098315255,0,False,False,True,False,False,True,False
6261-RCVNS,Female,,0,0,0.5833333333333333,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,0.5537313432835821,0.3625375028848373,1,True,False,True,False,False,False,False
7951-QKZPL,Female,,1,1,0.4583333333333333,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0.062189054726368154,0.08325640433879529,1,False,True,False,False,True,False,True
1414-YADCW,Male,,1,0,0.9722222222222222,Yes,No,Yes,Yes,No,Yes,No,No,No,0.6601990049751243,0.6562889453034849,0,False,True,False,False,False,True,False
8756-RDDLT,Female,,0,0,0.9444444444444444,No,No phone service,No,Yes,No,Yes,No,Yes,No,0.2656716417910448,0.3538599123009462,0,False,False,False,True,False,False,False
2862-PFNIK,Male,,0,1,0.013888888888888888,No,No phone service,No,No,No,No,No,No,Yes,0.06417910447761191,0.0006808216016616661,0,False,False,False,True,False,False,False
5816-QVHRX,Female,,0,0,0.5138888888888888,Yes,Yes,No,No,No,Yes,Yes,Yes,No,0.8164179104477611,0.4064851142395569,0,False,False,True,False,False,True,False
4430-YHXGG,Female,,0,1,0.05555555555555555,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0.07164179104477608,0.00754673436418186,0,False,False,False,False,True,False,True
6888-SBYAI,Male,,0,0,0.013888888888888888,Yes,No,Yes,No,No,No,No,No,Yes,0.32288557213930347,0.0036810523886452806,0,False,False,False,False,True,False,False
7395-XWZOY,Male,,0,0,0.2777777777777778,No,No phone service,Yes,Yes,Yes,Yes,Yes,No,Yes,0.3656716417910447,0.13232748672974845,0,False,False,True,False,False,False,False
7169-YWAMK,Male,,1,1,1.0,Yes,No,Yes,Yes,No,Yes,Yes,No,No,0.49900497512437814,0.5581063927994462,0,False,True,False,False,False,False,False
3640-PHQXK,Female,,0,0,0.4305555555555555,Yes,Yes,No,No,Yes,No,No,Yes,Yes,0.7129353233830846,0.3217285945072698,1,False,False,False,True,False,True,False
6877-LGWXO,Male,,1,0,0.25,Yes,No,No,No,No,No,No,Yes,No,0.6,0.16199515347334412,1,False,False,False,True,False,True,False
6859-RKMZJ,Male,,1,0,0.15277777777777776,Yes,No,No,No,No,No,Yes,No,Yes,0.36616915422885565,0.06800715439649203,0,False,False,False,False,False,False,False
2729-VNVAP,Female,,1,1,0.4583333333333333,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.015422885572139305,0.0718382183244865,0,False,True,True,False,False,False,True
2957-JIRMN,Female,,0,0,0.861111111111111,Yes,Yes,No,No,No,No,Yes,No,No,0.6587064676616915,0.5700842372490191,0,True,False,False,True,False,True,False
2049-BAFNW,Female,,0,0,0.013888888888888888,No,No phone service,No,No,Yes,Yes,No,No,No,0.17562189054726368,0.001973228709900761,0,False,False,False,False,True,False,False
3842-QTGDL,Male,,1,0,0.2222222222222222,Yes,No,Yes,Yes,No,No,No,No,No,0.6218905472636815,0.15030002307869836,0,False,False,False,False,False,True,False
7163-OCEQI,Male,,1,1,0.3055555555555555,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,0.600995024875622,0.1898165243480268,0,True,False,False,False,True,False,False
9782-LGXMC,Female,,1,1,0.6805555555555555,Yes,No,Yes,No,Yes,Yes,No,No,No,0.4328358208955224,0.34679783060235403,0,False,False,False,False,False,False,False
5975-BAICR,Male,,1,1,0.5,Yes,No,Yes,No,Yes,No,No,Yes,Yes,0.4522388059701493,0.2503692591737826,0,True,False,True,False,False,False,False
8019-ENHXU,Male,,1,0,0.5833333333333333,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,0.8079601990049752,0.4753346411262405,1,False,False,False,True,False,True,False
5167-GBFRE,Male,,0,0,0.05555555555555555,No,No phone service,No,No,No,No,No,No,Yes,0.06915422885572137,0.009658435264251097,1,False,False,False,False,False,False,False
9033-EOXWV,Female,,0,0,0.16666666666666666,Yes,Yes,No,No,No,Yes,Yes,Yes,No,0.5552238805970149,0.09852873297945997,1,True,False,False,False,True,False,False
4673-KKSLS,Female,,0,0,0.4305555555555555,Yes,No,Yes,No,Yes,Yes,No,No,No,0.690049751243781,0.3121913224094161,0,False,False,False,True,False,True,False
4853-OITSN,Male,,1,0,0.06944444444444445,Yes,Yes,Yes,No,No,No,No,Yes,Yes,0.7054726368159204,0.04551696284329564,0,False,False,False,True,False,True,False
9800-OUIGR,Male,,1,1,0.9166666666666666,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.01741293532338306,0.15640433879529195,0,False,True,True,False,False,False,True
1324-NLTJE,Female,,0,0,0.20833333333333331,Yes,Yes,No,No,No,Yes,No,No,No,0.3656716417910447,0.08519501500115394,1,False,False,True,False,False,False,False
2324-EFHVG,Male,,0,0,0.8888888888888888,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,0.8572139303482588,0.7701188552965612,0,False,True,False,False,False,True,False
7094-MSZAO,Male,,1,1,0.1388888888888889,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0.01791044776119402,0.0230440803138703,0,False,False,True,False,False,False,True
